match_id,player,opponent,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,unforced,serve_gap,match_date,start_time,gender,competition,level,surface,round,player_id,opponent_id,won,winning_reason
20260703-men-Wimbledon_Men_Singles-round_of_32-Arthur_Rinderknech-Novak_Djokovic,Novak Djokovic,Arthur Rinderknech,Total,113.0,15.0,3.0,77.0,56.0,36.0,24.0,5.0,2.0,112.0,28.0,40.0,16.0,0.0,20260703,2026-07-03 12:30:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:14882,sr:competitor:63606,True,
20260703-women-Wimbledon_Women_Singles-round_of_32-Jessica_Pegula-Jessica_Bouzas_Maneiro,Jessica Pegula,Jessica Bouzas Maneiro,Total,46.0,2.0,2.0,29.0,23.0,18.0,9.0,2.0,1.0,45.0,26.0,12.0,15.0,1.0,20260703,2026-07-03 12:35:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:44834,sr:competitor:405057,True,
20260703-women-Wimbledon_Women_Singles-round_of_32-Jessica_Pegula-Jessica_Bouzas_Maneiro,Jessica Bouzas Maneiro,Jessica Pegula,Total,45.0,0.0,3.0,26.0,12.0,19.0,7.0,8.0,3.0,46.0,14.0,7.0,12.0,0.0,20260703,2026-07-03 12:35:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:405057,sr:competitor:44834,False,
20260703-men-Wimbledon_Men_Singles-round_of_32-Rafael_Jodar-Shintaro_Mochizuki,Rafael Jodar,Shintaro Mochizuki,Total,139.0,13.0,4.0,82.0,48.0,57.0,29.0,19.0,12.0,124.0,52.0,42.0,49.0,0.0,20260703,2026-07-03 12:40:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:972327,sr:competitor:503814,False,
20260703-men-Wimbledon_Men_Singles-round_of_32-Rafael_Jodar-Shintaro_Mochizuki,Shintaro Mochizuki,Rafael Jodar,Total,124.0,1.0,3.0,62.0,44.0,62.0,28.0,13.0,6.0,139.0,62.0,37.0,24.0,0.0,20260703,2026-07-03 12:40:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:503814,sr:competitor:972327,True,
20260703-men-Wimbledon_Men_Singles-round_of_32-Jan_Lennard_Struff-Daniil_Medvedev,Jan-Lennard Struff,Daniil Medvedev,Total,135.0,11.0,2.0,77.0,58.0,58.0,23.0,12.0,8.0,119.0,48.0,47.0,35.0,0.0,20260703,2026-07-03 13:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:46391,sr:competitor:163504,True,
20260703-men-Wimbledon_Men_Singles-round_of_32-Jan_Lennard_Struff-Daniil_Medvedev,Daniil Medvedev,Jan-Lennard Struff,Total,119.0,10.0,10.0,63.0,43.0,56.0,28.0,9.0,4.0,135.0,54.0,41.0,25.0,0.0,20260703,2026-07-03 13:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:163504,sr:competitor:46391,False,
20260703-men-Wimbledon_Men_Singles-round_of_32-Jannik_Sinner-Jenson_Brooksby,Jannik Sinner,Jenson Brooksby,Total,80.0,13.0,2.0,53.0,46.0,27.0,10.0,5.0,3.0,91.0,41.0,30.0,17.0,0.0,20260703,2026-07-03 13:40:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:225050,sr:competitor:195516,True,
20260703-men-Wimbledon_Men_Singles-round_of_32-Jannik_Sinner-Jenson_Brooksby,Jenson Brooksby,Jannik Sinner,Total,91.0,3.0,4.0,59.0,38.0,32.0,12.0,13.0,7.0,80.0,24.0,18.0,19.0,0.0,20260703,2026-07-03 13:40:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:195516,sr:competitor:225050,False,
20260703-men-Wimbledon_Men_Singles-round_of_32-Hubert_Hurkacz-Tommy_Paul,Hubert Hurkacz,Tommy Paul,Total,136.0,20.0,1.0,80.0,65.0,56.0,29.0,5.0,4.0,138.0,47.0,41.0,28.0,0.0,20260703,2026-07-03 13:55:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:158896,sr:competitor:138546,True,
20260703-men-Wimbledon_Men_Singles-round_of_32-Hubert_Hurkacz-Tommy_Paul,Tommy Paul,Hubert Hurkacz,Total,138.0,6.0,6.0,80.0,57.0,58.0,34.0,7.0,4.0,136.0,42.0,35.0,30.0,0.0,20260703,2026-07-03 13:55:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:138546,sr:competitor:158896,False,
20260703-men-Wimbledon_Men_Singles-round_of_32-Alejandro_Davidovich_Fokina-Marton_Fucsovics,Alejandro Davidovich Fokina,Marton Fucsovics,Total,87.0,7.0,1.0,65.0,52.0,22.0,16.0,4.0,4.0,121.0,49.0,34.0,24.0,0.0,20260703,2026-07-03 14:50:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:157456,sr:competitor:47770,True,
20260703-men-Wimbledon_Men_Singles-round_of_32-Alejandro_Davidovich_Fokina-Marton_Fucsovics,Marton Fucsovics,Alejandro Davidovich Fokina,Total,121.0,7.0,8.0,64.0,43.0,57.0,29.0,15.0,12.0,87.0,19.0,23.0,41.0,0.0,20260703,2026-07-03 14:50:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:47770,sr:competitor:157456,False,
20260703-women-Wimbledon_Women_Singles-round_of_32-Nikola_Bartunkova-Barbora_Krejcikova,Nikola Bartunkova,Barbora Krejcikova,Total,74.0,5.0,5.0,37.0,20.0,37.0,14.0,12.0,6.0,86.0,38.0,23.0,36.0,0.0,20260703,2026-07-03 15:50:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:721779,sr:competitor:60398,False,
20260703-women-Wimbledon_Women_Singles-round_of_32-Nikola_Bartunkova-Barbora_Krejcikova,Barbora Krejcikova,Nikola Bartunkova,Total,86.0,2.0,7.0,55.0,34.0,31.0,14.0,13.0,9.0,74.0,40.0,22.0,30.0,0.0,20260703,2026-07-03 15:50:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:60398,sr:competitor:721779,True,
20260703-women-Wimbledon_Women_Singles-round_of_32-Aryna_Sabalenka-Jelena_Ostapenko,Aryna Sabalenka,Jelena Ostapenko,Total,58.0,9.0,2.0,38.0,27.0,20.0,10.0,4.0,2.0,70.0,31.0,19.0,6.0,0.0,20260703,2026-07-03 16:15:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:157754,sr:competitor:64496,True,
20260703-women-Wimbledon_Women_Singles-round_of_32-Aryna_Sabalenka-Jelena_Ostapenko,Jelena Ostapenko,Aryna Sabalenka,Total,70.0,4.0,4.0,40.0,25.0,30.0,14.0,11.0,7.0,58.0,21.0,27.0,19.0,0.0,20260703,2026-07-03 16:15:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:64496,sr:competitor:157754,False,
20260703-women-Wimbledon_Women_Singles-round_of_32-Claire_Liu-Coco_Gauff,Claire Liu,Coco Gauff,Total,107.0,0.0,4.0,76.0,47.0,31.0,11.0,14.0,8.0,99.0,37.0,26.0,45.0,0.0,20260703,2026-07-03 16:20:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:179300,sr:competitor:373352,False,
20260703-women-Wimbledon_Women_Singles-round_of_32-Claire_Liu-Coco_Gauff,Coco Gauff,Claire Liu,Total,99.0,1.0,6.0,60.0,43.0,39.0,19.0,6.0,4.0,107.0,49.0,19.0,23.0,0.0,20260703,2026-07-03 16:20:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:373352,sr:competitor:179300,True,
20260703-women-Wimbledon_Women_Singles-round_of_32-Karolina_Muchova-Mananchaya_Sawangkaew,Karolina Muchova,Mananchaya Sawangkaew,Total,67.0,1.0,0.0,42.0,30.0,25.0,15.0,5.0,4.0,68.0,29.0,20.0,13.0,0.0,20260703,2026-07-03 16:25:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:85077,sr:competitor:300496,True,
20260703-women-Wimbledon_Women_Singles-round_of_32-Karolina_Muchova-Mananchaya_Sawangkaew,Mananchaya Sawangkaew,Karolina Muchova,Total,68.0,0.0,4.0,39.0,27.0,29.0,12.0,7.0,4.0,67.0,22.0,9.0,15.0,0.0,20260703,2026-07-03 16:25:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:300496,sr:competitor:85077,False,
20260703-men-Wimbledon_Men_Singles-round_of_32-Felix_Auger_Aliassime-Michael_Zheng,Felix Auger-Aliassime,Michael Zheng,Total,75.0,10.0,3.0,47.0,43.0,29.0,17.0,2.0,2.0,85.0,36.0,38.0,27.0,1.0,20260703,2026-07-03 18:05:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:195800,sr:competitor:807574,True,
20260703-men-Wimbledon_Men_Singles-round_of_32-Felix_Auger_Aliassime-Michael_Zheng,Michael Zheng,Felix Auger-Aliassime,Total,85.0,4.0,1.0,54.0,30.0,31.0,18.0,10.0,5.0,75.0,16.0,9.0,22.0,0.0,20260703,2026-07-03 18:05:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:807574,sr:competitor:195800,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Alex_de_Minaur-Zachary_Svajda,Alex de Minaur,Zachary Svajda,Total,116.0,7.0,3.0,67.0,46.0,49.0,29.0,11.0,7.0,121.0,54.0,31.0,24.0,0.0,20260704,2026-07-04 10:00:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:214182,sr:competitor:501672,True,
20260704-men-Wimbledon_Men_Singles-round_of_32-Alex_de_Minaur-Zachary_Svajda,Zachary Svajda,Alex de Minaur,Total,121.0,10.0,2.0,71.0,52.0,50.0,15.0,18.0,10.0,116.0,41.0,30.0,31.0,0.0,20260704,2026-07-04 10:00:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:501672,sr:competitor:214182,False,
20260704-women-Wimbledon_Women_Singles-round_of_32-Emma_Navarro-Marta_Kostyuk,Emma Navarro,Marta Kostyuk,Total,80.0,1.0,5.0,44.0,34.0,36.0,10.0,9.0,5.0,81.0,25.0,12.0,28.0,0.0,20260704,2026-07-04 10:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:228418,sr:competitor:278887,False,
20260704-women-Wimbledon_Women_Singles-round_of_32-Emma_Navarro-Marta_Kostyuk,Marta Kostyuk,Emma Navarro,Total,81.0,2.0,2.0,51.0,37.0,30.0,19.0,5.0,4.0,80.0,36.0,28.0,28.0,0.0,20260704,2026-07-04 10:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:278887,sr:competitor:228418,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Liudmila_Samsonova-Marie_Bouzkova,Liudmila Samsonova,Marie Bouzkova,Total,113.0,6.0,7.0,59.0,41.0,54.0,27.0,9.0,6.0,134.0,54.0,59.0,47.0,0.0,20260704,2026-07-04 10:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:128584,sr:competitor:105463,False,
20260704-women-Wimbledon_Women_Singles-round_of_32-Liudmila_Samsonova-Marie_Bouzkova,Marie Bouzkova,Liudmila Samsonova,Total,134.0,2.0,4.0,93.0,63.0,41.0,17.0,20.0,17.0,113.0,45.0,24.0,23.0,0.0,20260704,2026-07-04 10:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:105463,sr:competitor:128584,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Daria_Snigur-Ashlyn_Krueger,Daria Snigur,Ashlyn Krueger,Total,53.0,0.0,1.0,40.0,21.0,13.0,8.0,6.0,3.0,58.0,18.0,11.0,23.0,0.0,20260704,2026-07-04 11:50:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:380704,sr:competitor:549759,False,
20260704-women-Wimbledon_Women_Singles-round_of_32-Daria_Snigur-Ashlyn_Krueger,Ashlyn Krueger,Daria Snigur,Total,58.0,5.0,8.0,37.0,31.0,21.0,9.0,4.0,4.0,53.0,24.0,13.0,22.0,0.0,20260704,2026-07-04 11:50:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:549759,sr:competitor:380704,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Elise_Mertens-Elena_Rybakina,Elise Mertens,Elena Rybakina,Total,78.0,4.0,10.0,50.0,39.0,28.0,9.0,10.0,8.0,57.0,27.0,18.0,24.0,0.0,20260704,2026-07-04 12:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:78551,sr:competitor:186312,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Elise_Mertens-Elena_Rybakina,Elena Rybakina,Elise Mertens,Total,57.0,2.0,6.0,24.0,18.0,33.0,12.0,10.0,6.0,78.0,30.0,12.0,25.0,0.0,20260704,2026-07-04 12:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:186312,sr:competitor:78551,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Karen_Khachanov-Flavio_Cobolli,Karen Khachanov,Flavio Cobolli,Total,150.0,12.0,3.0,101.0,76.0,49.0,23.0,10.0,6.0,176.0,65.0,40.0,42.0,0.0,20260704,2026-07-04 12:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:90080,sr:competitor:399637,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Karen_Khachanov-Flavio_Cobolli,Flavio Cobolli,Karen Khachanov,Total,176.0,14.0,5.0,95.0,72.0,81.0,39.0,16.0,13.0,150.0,51.0,49.0,29.0,0.0,20260704,2026-07-04 12:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:399637,sr:competitor:90080,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Alexandra_Eala-Iga_Swiatek,Alexandra Eala,Iga Swiatek,Total,101.0,4.0,0.0,63.0,36.0,38.0,21.0,11.0,8.0,69.0,35.0,24.0,21.0,0.0,20260704,2026-07-04 12:30:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:627278,sr:competitor:274013,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Alexandra_Eala-Iga_Swiatek,Iga Swiatek,Alexandra Eala,Total,69.0,1.0,5.0,47.0,27.0,22.0,7.0,7.0,2.0,101.0,44.0,32.0,44.0,0.0,20260704,2026-07-04 12:30:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:274013,sr:competitor:627278,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Zizou_Bergs-Arthur_Fery,Zizou Bergs,Arthur Fery,Total,169.0,14.0,14.0,104.0,77.0,65.0,27.0,9.0,4.0,190.0,79.0,67.0,59.0,0.0,20260704,2026-07-04 13:00:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:170946,sr:competitor:603098,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Zizou_Bergs-Arthur_Fery,Arthur Fery,Zizou Bergs,Total,190.0,5.0,4.0,126.0,88.0,64.0,23.0,13.0,5.0,169.0,65.0,34.0,34.0,0.0,20260704,2026-07-04 13:00:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:603098,sr:competitor:170946,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Jasmine_Paolini-Maria_Sakkari,Jasmine Paolini,Maria Sakkari,Total,45.0,1.0,0.0,32.0,27.0,13.0,7.0,2.0,2.0,50.0,26.0,10.0,9.0,0.0,20260704,2026-07-04 13:05:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:69208,sr:competitor:65950,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Jasmine_Paolini-Maria_Sakkari,Maria Sakkari,Jasmine Paolini,Total,50.0,1.0,4.0,28.0,14.0,25.0,10.0,10.0,6.0,45.0,11.0,10.0,20.0,3.0,20260704,2026-07-04 13:05:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:65950,sr:competitor:69208,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Jiri_Lehecka-Jaume_Munar,Jiri Lehecka,Jaume Munar,Total,127.0,16.0,5.0,91.0,67.0,36.0,16.0,8.0,6.0,129.0,46.0,53.0,38.0,0.0,20260704,2026-07-04 13:45:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:339377,sr:competitor:126356,True,
20260704-men-Wimbledon_Men_Singles-round_of_32-Jiri_Lehecka-Jaume_Munar,Jaume Munar,Jiri Lehecka,Total,129.0,7.0,7.0,76.0,57.0,53.0,26.0,10.0,6.0,127.0,44.0,28.0,26.0,0.0,20260704,2026-07-04 13:45:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:126356,sr:competitor:339377,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Marcos_Giron-Alexander_Zverev,Marcos Giron,Alexander Zverev,Total,124.0,1.0,3.0,78.0,59.0,46.0,15.0,16.0,12.0,96.0,28.0,22.0,25.0,0.0,20260704,2026-07-04 14:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:42379,sr:competitor:57163,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Marcos_Giron-Alexander_Zverev,Alexander Zverev,Marcos Giron,Total,96.0,17.0,3.0,70.0,54.0,26.0,14.0,4.0,3.0,124.0,50.0,37.0,33.0,0.0,20260704,2026-07-04 14:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:57163,sr:competitor:42379,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Sorana_Cirstea-Linda_Noskova,Sorana Cirstea,Linda Noskova,Total,103.0,12.0,1.0,67.0,40.0,36.0,19.0,9.0,5.0,107.0,44.0,29.0,20.0,0.0,20260704,2026-07-04 14:25:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:19728,sr:competitor:401055,False,
20260704-women-Wimbledon_Women_Singles-round_of_32-Sorana_Cirstea-Linda_Noskova,Linda Noskova,Sorana Cirstea,Total,107.0,4.0,6.0,68.0,45.0,39.0,18.0,8.0,3.0,103.0,44.0,35.0,45.0,0.0,20260704,2026-07-04 14:25:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:401055,sr:competitor:19728,True,
20260704-women-Wimbledon_Women_Singles-round_of_32-Amanda_Anisimova-Madison_Keys,Amanda Anisimova,Madison Keys,Total,89.0,2.0,7.0,59.0,37.0,30.0,16.0,5.0,2.0,72.0,21.0,15.0,41.0,0.0,20260704,2026-07-04 15:15:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:281189,sr:competitor:35424,False,
20260704-women-Wimbledon_Women_Singles-round_of_32-Amanda_Anisimova-Madison_Keys,Madison Keys,Amanda Anisimova,Total,72.0,4.0,2.0,51.0,39.0,21.0,12.0,2.0,1.0,89.0,36.0,13.0,23.0,0.0,20260704,2026-07-04 15:15:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_32,sr:competitor:35424,sr:competitor:281189,True,
20260704-men-Wimbledon_Men_Singles-round_of_32-Taylor_Fritz-Lorenzo_Sonego,Taylor Fritz,Lorenzo Sonego,Total,124.0,13.0,1.0,87.0,69.0,37.0,24.0,5.0,4.0,122.0,37.0,38.0,18.0,0.0,20260704,2026-07-04 16:35:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:136042,sr:competitor:104847,True,
20260704-men-Wimbledon_Men_Singles-round_of_32-Taylor_Fritz-Lorenzo_Sonego,Lorenzo Sonego,Taylor Fritz,Total,122.0,16.0,2.0,94.0,70.0,28.0,15.0,4.0,2.0,124.0,31.0,39.0,16.0,0.0,20260704,2026-07-04 16:35:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:104847,sr:competitor:136042,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Frances_Tiafoe-Alexander_Bublik,Frances Tiafoe,Alexander Bublik,Total,190.0,12.0,7.0,113.0,86.0,77.0,46.0,10.0,9.0,169.0,42.0,54.0,43.0,0.0,20260704,2026-07-04 17:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:101101,sr:competitor:163480,False,
20260704-men-Wimbledon_Men_Singles-round_of_32-Frances_Tiafoe-Alexander_Bublik,Alexander Bublik,Frances Tiafoe,Total,169.0,48.0,6.0,116.0,100.0,53.0,27.0,9.0,7.0,190.0,58.0,80.0,48.0,0.0,20260704,2026-07-04 17:15:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:163480,sr:competitor:101101,True,
20260704-men-Wimbledon_Men_Singles-round_of_32-Grigor_Dimitrov-Matteo_Berrettini,Grigor Dimitrov,Matteo Berrettini,Total,131.0,14.0,4.0,90.0,66.0,41.0,30.0,3.0,0.0,144.0,48.0,44.0,25.0,0.0,20260704,2026-07-04 17:20:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:23581,sr:competitor:112783,True,
20260704-men-Wimbledon_Men_Singles-round_of_32-Grigor_Dimitrov-Matteo_Berrettini,Matteo Berrettini,Grigor Dimitrov,Total,144.0,23.0,3.0,108.0,83.0,36.0,13.0,11.0,7.0,131.0,35.0,46.0,44.0,0.0,20260704,2026-07-04 17:20:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_32,sr:competitor:112783,sr:competitor:23581,False,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Alicia_Herrero_Linana-Dune_Vaissaud,Alicia Herrero Linana,Dune Vaissaud,Total,71.0,1.0,3.0,59.0,38.0,13.0,3.0,5.0,1.0,103.0,58.0,,,1.0,20260705,2026-07-05 09:00:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:119216,sr:competitor:1093493,True,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Amandine_Monnot-Jasmijn_Gimbrere,Amandine Monnot,Jasmijn Gimbrere,Total,75.0,0.0,3.0,37.0,26.0,38.0,19.0,7.0,4.0,65.0,29.0,,,0.0,20260705,2026-07-05 09:00:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:524486,sr:competitor:496316,True,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Amandine_Monnot-Jasmijn_Gimbrere,Jasmijn Gimbrere,Amandine Monnot,Total,65.0,2.0,1.0,37.0,19.0,28.0,17.0,10.0,6.0,75.0,30.0,,,0.0,20260705,2026-07-05 09:00:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:496316,sr:competitor:524486,False,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Polina_Kudermetova-Liv_Boulard,Polina Kudermetova,Liv Boulard,Total,82.0,6.0,10.0,43.0,28.0,42.0,20.0,14.0,11.0,89.0,33.0,,,3.0,20260705,2026-07-05 09:00:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:467037,sr:competitor:906685,False,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Polina_Kudermetova-Liv_Boulard,Liv Boulard,Polina Kudermetova,Total,89.0,6.0,5.0,54.0,35.0,36.0,21.0,8.0,6.0,82.0,34.0,,,1.0,20260705,2026-07-05 09:00:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:906685,sr:competitor:467037,True,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Yara_Bartashevich-Maria_Sara_Popa,Yara Bartashevich,Maria Sara Popa,Total,65.0,10.0,10.0,30.0,22.0,35.0,12.0,6.0,2.0,84.0,32.0,,,0.0,20260705,2026-07-05 10:55:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:777872,sr:competitor:652052,False,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Yara_Bartashevich-Maria_Sara_Popa,Maria Sara Popa,Yara Bartashevich,Total,84.0,9.0,10.0,47.0,37.0,37.0,15.0,9.0,7.0,65.0,31.0,,,0.0,20260705,2026-07-05 10:55:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:652052,sr:competitor:777872,True,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Yana_Morderger-Lucie_Nguyen_Tan,Yana Morderger,Lucie Nguyen Tan,Total,41.0,0.0,3.0,12.0,4.0,29.0,7.0,10.0,3.0,53.0,23.0,,,0.0,20260705,2026-07-05 11:00:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:63238,sr:competitor:505974,False,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Yana_Morderger-Lucie_Nguyen_Tan,Lucie Nguyen Tan,Yana Morderger,Total,53.0,0.0,2.0,33.0,22.0,20.0,8.0,5.0,3.0,41.0,30.0,,,0.0,20260705,2026-07-05 11:00:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:505974,sr:competitor:63238,True,
20260705-women-WTA_125K_Contrexeville__France_Women_Singles-qualification_round_1-Tayisiya_Morderger-Yelyzaveta_Kotliar,Tayisiya Morderger,Yelyzaveta Kotliar,Total,76.0,4.0,1.0,38.0,22.0,38.0,17.0,10.0,4.0,66.0,25.0,,,0.0,20260705,2026-07-05 11:35:00+00:00,women,"WTA 125K Contrexeville, France Women Singles",wta_125,,qualification_round_1,sr:competitor:54983,sr:competitor:829748,False,
20260705-women-Wimbledon_Women_Singles-round_of_16-Jessica_Pegula-Iva_Jovic,Jessica Pegula,Iva Jovic,Total,76.0,2.0,0.0,47.0,30.0,29.0,12.0,8.0,3.0,88.0,48.0,18.0,24.0,0.0,20260705,2026-07-05 12:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_16,sr:competitor:44834,sr:competitor:914135,True,
20260705-women-Wimbledon_Women_Singles-round_of_16-Jessica_Pegula-Iva_Jovic,Iva Jovic,Jessica Pegula,Total,88.0,1.0,1.0,48.0,23.0,40.0,17.0,17.0,9.0,76.0,34.0,19.0,24.0,0.0,20260705,2026-07-05 12:00:00+00:00,women,Wimbledon Women Singles,grand_slam,,round_of_16,sr:competitor:914135,sr:competitor:44834,False,
20260705-men-Wimbledon_Men_Singles-round_of_16-Roman_Safiullin-Novak_Djokovic,Roman Safiullin,Novak Djokovic,Total,112.0,8.0,3.0,84.0,56.0,28.0,14.0,9.0,4.0,126.0,44.0,45.0,35.0,0.0,20260705,2026-07-05 12:30:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_16,sr:competitor:124930,sr:competitor:14882,False,
20260705-men-Wimbledon_Men_Singles-round_of_16-Roman_Safiullin-Novak_Djokovic,Novak Djokovic,Roman Safiullin,Total,126.0,10.0,3.0,89.0,61.0,37.0,21.0,14.0,10.0,112.0,42.0,42.0,38.0,0.0,20260705,2026-07-05 12:30:00+00:00,men,Wimbledon Men Singles,grand_slam,,round_of_16,sr:competitor:14882,sr:competitor:124930,True,
