tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,110,215616,,,Kisa Yoshioka,U,,JPN,25.6,263766,,,Moeka Miyata,U,,JPN,,1-6 6-2 6-3,3,R32,130,0,5,79,61,35,9,12,4,8,1,0,61,45,27,8,12,3,8,733,51,1380,5
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,114,263801,,,Shiho Tsujioka,U,,JPN,19.3,260828,,,Mutsumi Uemura,U,,JPN,,6-7(5) 6-1 6-2,3,R32,165,0,3,101,71,39,13,14,6,12,1,4,99,81,34,6,13,8,18,873,31,1055,17
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,113,253679,,,Nanari Katsumi,U,,JPN,23.2,264144,,,Natsuki Yoshimoto,U,,JPN,22.8,6-4 4-6 6-2,3,R32,164,0,3,99,73,41,9,14,6,13,1,10,93,50,24,16,14,12,21,947,23,535,95
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,111,221621,,,Sera Nishimoto,U,,JPN,25.3,260068,,,Suzuna Oigawa,U,,JPN,18.7,6-4 3-6 6-1,3,R32,168,4,8,103,63,38,24,13,10,12,0,6,108,68,42,18,13,20,24,1216,10,,
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,103,216316,,,Ayumi Miyamoto,R,,JPN,25.3,267415,,,Mina Miyahara,U,,JPN,,6-4 7-6(5),3,R32,156,4,2,83,59,36,9,11,3,8,0,3,90,72,40,6,11,8,14,816,37,,
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,101,215042,,,Katie Swan,R,170,GBR,27.1,238207,,,Hwiwon Wi,U,,KOR,23.9,6-0 6-3,3,R32,75,3,2,50,38,26,6,7,3,4,0,1,49,32,14,5,8,1,7,269,258,,
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,116,221099,,,Rina Saigo,U,,JPN,25.5,220550,,,Dalayna Hewitt,R,,USA,25.3,6-2 6-4,3,R32,95,3,3,57,36,27,12,9,2,3,7,3,50,27,20,8,9,2,6,300,219,624,74
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,109,263881,,,Yuno Kitahara,U,,JPN,19.8,216315,,,Anri Nagata,U,,JPN,26.0,3-6 6-1 6-2,3,R32,156,0,5,84,53,36,12,12,8,12,1,1,87,62,32,10,12,6,13,498,107,1168,12
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,115,263905,,,Kanon Sawashiro,U,,JPN,,221771,,,Nana Kawagishi,U,,JPN,25.6,7-6(2) 6-2,3,R32,128,0,3,69,51,30,10,10,3,7,0,4,81,53,28,9,10,9,15,933,24,1256,9
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,104,219892,,,Mayuka Aikawa,L,,JPN,28.0,265670,,,Azusa Ishii,U,,JPN,,6-4 6-4,3,R32,92,6,4,54,35,29,8,10,0,1,0,2,66,47,29,8,10,2,5,559,89,,
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,112,246478,,,Miho Kuramochi,U,,JPN,27.9,267414,,,Amane Hattori,U,,JPN,,6-3 6-1,3,R32,84,0,1,48,34,22,8,8,3,5,0,2,61,37,14,12,8,9,15,351,180,,
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,202,216316,,,Ayumi Miyamoto,R,,JPN,25.3,219892,,,Mayuka Aikawa,L,,JPN,28.0,4-6 7-5 6-4,3,R16,205,0,1,107,78,49,17,16,9,13,6,2,123,87,54,15,16,16,21,816,37,559,89
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,207,263801,,,Shiho Tsujioka,U,,JPN,19.3,253679,,,Nanari Katsumi,U,,JPN,23.2,6-4 6-7(6) 6-3,3,R16,191,0,2,105,76,40,16,15,11,17,0,4,103,82,42,5,16,12,21,873,31,947,23
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,203,220489,,,Valentina Ryser,U,,SUI,25.1,211544,,,Nagi Hanatani,R,,JPN,31.1,6-2 6-4,3,R16,70,6,5,45,27,24,7,9,3,5,0,3,60,39,19,10,9,5,10,374,166,778,44
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,206,221621,,,Sera Nishimoto,U,,JPN,25.3,246478,,,Miho Kuramochi,U,,JPN,27.9,4-2 RET,3,R16,37,0,1,18,14,9,1,3,0,1,0,0,20,15,6,3,3,3,5,1216,10,351,180
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,201,215042,,,Katie Swan,R,170,GBR,27.1,201612,,,Junri Namigata,R,170,JPN,43.8,6-4 6-0,3,R16,73,1,5,47,31,24,6,8,0,2,0,3,43,28,9,5,8,5,11,269,258,,
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,208,221099,,,Rina Saigo,U,,JPN,25.5,263905,,,Kanon Sawashiro,U,,JPN,,2-6 6-2 6-2,3,R16,157,1,3,80,51,31,17,12,4,8,1,6,94,66,38,9,12,8,14,300,219,933,24
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,205,263881,,,Yuno Kitahara,U,,JPN,19.8,215616,,,Kisa Yoshioka,U,,JPN,25.6,6-4 7-6(3),3,R16,139,2,1,77,53,33,11,11,6,9,0,6,76,50,26,12,11,4,8,498,107,733,51
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,204,260957,,,Remika Ohashi,U,,JPN,,214398,,,Natsuho Arakawa,L,,JPN,28.6,7-6(3) 7-5,3,R16,127,0,3,85,70,43,5,12,5,9,2,6,77,48,27,15,12,6,11,1474,3,1022,19
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,303,263881,,,Yuno Kitahara,U,,JPN,19.8,221621,,,Sera Nishimoto,U,,JPN,25.3,4-6 6-1 6-2,3,QF,141,1,5,78,46,25,15,12,7,13,1,12,95,54,27,12,13,7,17,498,107,1216,10
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,302,220489,,,Valentina Ryser,U,,SUI,25.1,260957,,,Remika Ohashi,U,,JPN,,6-2 6-1,3,QF,56,2,4,37,19,14,11,7,1,3,0,3,58,42,16,6,8,7,14,374,166,1474,3
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,301,215042,,,Katie Swan,R,170,GBR,27.1,216316,,,Ayumi Miyamoto,R,,JPN,25.3,6-1 6-3,3,QF,79,0,2,43,31,24,7,8,2,3,0,0,46,30,14,6,8,2,7,269,258,816,37
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,304,221099,,,Rina Saigo,U,,JPN,25.5,263801,,,Shiho Tsujioka,U,,JPN,19.3,6-4 6-2,3,QF,102,0,1,58,46,27,3,9,7,11,0,1,70,44,18,11,9,8,15,300,219,873,31
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,402,221099,,,Rina Saigo,U,,JPN,25.5,263881,,,Yuno Kitahara,U,,JPN,19.8,6-1 5-7 7-6(8),3,SF,200,1,4,102,75,45,14,15,7,14,0,2,111,77,36,16,16,9,18,300,219,498,107
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,401,215042,,,Katie Swan,R,170,GBR,27.1,220489,,,Valentina Ryser,U,,SUI,25.1,6-4 6-3,3,SF,87,0,3,55,40,28,6,10,0,3,3,3,67,34,23,10,9,3,8,269,258,374,166
2026-W-ITF-JPN-2026-015,W35 Fukuoka,Carpet,32,35,20260504,501,215042,,,Katie Swan,R,170,GBR,27.1,221099,,,Rina Saigo,U,,JPN,25.5,6-1 6-3,3,F,81,5,2,50,36,28,6,8,3,4,0,4,47,33,16,4,8,1,6,269,258,300,219
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,113,259758,,,Anouck Vrancken Peeters,U,,NED,23.2,214254,,,Alice Rame,R,,FRA,28.5,6-4 6-1,3,R32,98,0,7,49,20,10,13,9,0,4,0,3,66,40,22,5,8,4,11,317,207,192,383
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,110,221369,,,Lisa Zaar,U,,SWE,26.0,214684,,,Katherine Sebov,R,173,CAN,27.3,6-3 6-0,3,R32,71,0,0,44,40,24,2,7,4,6,0,1,47,38,11,4,8,1,8,365,171,225,312
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,103,216385,,,Caijsa Wilda Hennemann,R,,SWE,25.1,223410,,,Georgia Pedone,R,,ITA,21.6,7-6(4) 6-4,3,R32,150,0,5,96,66,37,8,11,10,17,0,1,76,64,28,5,11,4,12,330,196,322,201
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,207,259758,,,Anouck Vrancken Peeters,U,,NED,23.2,206430,,,Carolina Alves,U,,BRA,30.0,6-4 6-4,3,R16,99,1,5,55,33,22,12,10,5,8,0,0,64,47,25,7,10,4,9,317,207,284,235
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,201,230870,,,Ella Seidel,R,,GER,21.2,270082,,,Xinran Sun,R,,CHN,,6-2 6-0,3,R16,51,3,1,37,25,20,6,7,1,2,0,1,38,23,9,3,7,3,9,100,789,746,48
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,107,221911,,,Selena Janicijevic,R,183,FRA,23.8,270528,,,Mihaela Les,U,,CRO,17.7,6-7(1) 6-2 6-2,3,R32,167,3,4,97,53,37,20,14,6,9,0,12,95,54,33,14,14,9,16,248,277,,
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,115,222965,,,Erika Andreeva,R,,RUS,21.8,223087,,,Tara Wurth,R,,CRO,23.6,6-3 6-1,3,R32,87,1,2,42,30,24,7,8,1,2,0,1,57,33,13,13,8,4,9,306,213,243,289
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,102,270082,,,Xinran Sun,R,,CHN,,239156,,,Lucija Ciric Bagaric,R,,CRO,22.3,6-4 6-1,3,R32,71,1,3,50,33,25,9,9,2,4,2,5,48,19,11,9,8,4,9,746,48,430,135
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,105,201555,,,Polona Hercog,R,182,SLO,35.3,214593,,,Lucrezia Stefanini,R,,ITA,27.9,7-6(4) 7-5,3,R32,145,1,2,89,57,30,14,12,6,12,0,6,86,61,27,11,12,8,15,227,310,154,495
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,208,222965,,,Erika Andreeva,R,,RUS,21.8,211329,,,Tena Lukas,R,,CRO,31.0,6-4 6-0,3,R16,80,3,0,59,43,29,8,8,5,6,0,7,48,27,17,5,8,1,6,306,213,473,120
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,114,206430,,,Carolina Alves,U,,BRA,30.0,204419,,,Ana Sofia Sanchez,L,,MEX,32.0,4-6 7-5 7-5,3,R32,210,2,4,109,76,46,18,17,12,18,0,1,122,110,59,8,17,11,18,284,235,222,314
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,116,211329,,,Tena Lukas,R,,CRO,31.0,220466,,,Joanna Garland,R,,TPE,24.8,6-2 6-2,3,R32,75,7,4,51,26,23,13,8,3,3,7,7,54,34,23,4,8,6,10,473,120,150,520
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,104,214521,,,Lea Boskovic,R,,CRO,26.6,213706,,,Irene Burillo Escorihuela,R,,ESP,28.7,6-0 2-6 6-1,3,R32,100,0,2,66,52,34,9,11,2,4,2,2,68,49,26,8,10,6,11,432,134,217,322
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,204,211643,,,Kajsa Rinaldo Persson,R,,SWE,28.4,221911,,,Selena Janicijevic,R,183,FRA,23.8,6-0 6-1,3,R16,65,0,0,36,27,20,6,6,0,0,0,3,49,32,14,4,7,4,10,262,262,248,277
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,202,216385,,,Caijsa Wilda Hennemann,R,,SWE,25.1,214521,,,Lea Boskovic,R,,CRO,26.6,6-4 6-1,3,R16,92,0,1,63,50,29,5,9,9,13,0,2,56,40,15,6,8,3,10,330,196,432,134
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,108,211643,,,Kajsa Rinaldo Persson,R,,SWE,28.4,267439,,,Teodora Kostovic,R,,SRB,18.8,6-2 4-1 RET,3,R32,65,0,1,38,28,22,6,7,1,1,0,4,41,21,12,7,7,3,7,262,262,178,435
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,112,221803,,,Carol Young Suh Lee,U,,POC,24.3,222919,,,Julia Avdeeva,R,,RUS,23.8,6-1 6-2,3,R32,78,2,4,57,40,31,7,8,4,4,3,3,50,28,15,10,7,2,6,177,436,235,303
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,106,213767,,,Ayla Aksu,R,170,USA,29.8,263818,,,Dora Miskovic,U,,CRO,18.6,2-6 6-3 6-0,3,R32,94,1,10,72,47,31,9,12,3,7,2,4,68,37,20,11,11,0,6,258,266,,
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,206,216367,,,Sada Nahimana,R,,BDI,25.0,221803,,,Carol Young Suh Lee,U,,POC,24.3,6-2 6-4,3,R16,92,3,1,62,42,28,13,9,5,6,1,2,48,29,16,11,9,1,5,266,259,177,436
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,203,201555,,,Polona Hercog,R,182,SLO,35.3,213767,,,Ayla Aksu,R,170,USA,29.8,6-3 7-5,3,R16,91,1,1,58,41,27,6,10,3,7,0,5,68,47,22,9,11,3,10,227,310,258,266
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,109,211702,,,Nao Hibino,R,163,JPN,31.4,223080,,,Elza Tomase,U,,LAT,24.3,4-6 6-4 6-3,3,R32,146,0,3,85,51,32,16,14,4,10,3,13,96,51,29,19,15,5,13,185,395,886,29
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,111,216367,,,Sada Nahimana,R,,BDI,25.0,215807,,,Manon Leonard,R,,FRA,25.3,6-1 6-7(5) 6-2,3,R32,142,1,2,99,79,50,11,14,7,9,1,3,95,65,36,11,13,10,16,266,259,314,208
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,101,230870,,,Ella Seidel,R,,GER,21.2,221364,,,Denislava Glushkova,U,,BUL,22.3,6-2 6-0,3,R32,79,4,6,47,25,16,13,7,6,7,0,1,50,40,15,3,7,2,8,100,789,462,123
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,205,221369,,,Lisa Zaar,U,,SWE,26.0,211702,,,Nao Hibino,R,163,JPN,31.4,6-2 6-2,3,R16,72,1,1,52,47,32,1,8,5,6,1,1,47,34,16,6,8,5,10,365,171,185,395
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,304,222965,,,Erika Andreeva,R,,RUS,21.8,259758,,,Anouck Vrancken Peeters,U,,NED,23.2,5-7 6-4 6-3,3,QF,191,3,2,116,82,53,15,15,11,16,0,14,106,53,34,22,16,6,13,306,213,317,207
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,302,211643,,,Kajsa Rinaldo Persson,R,,SWE,28.4,201555,,,Polona Hercog,R,182,SLO,35.3,7-5 6-4,3,QF,102,0,2,81,60,34,10,11,5,9,2,3,66,39,21,12,11,3,9,262,262,227,310
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,303,216367,,,Sada Nahimana,R,,BDI,25.0,221369,,,Lisa Zaar,U,,SWE,26.0,6-7(4) 7-5 6-2,3,QF,160,0,1,94,76,42,10,16,3,10,0,2,109,95,47,6,16,11,21,266,259,365,171
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,301,230870,,,Ella Seidel,R,,GER,21.2,216385,,,Caijsa Wilda Hennemann,R,,SWE,25.1,6-2 1-6 6-4,3,QF,113,4,7,81,48,29,10,12,2,9,2,0,84,64,27,11,13,4,12,100,789,330,196
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,402,222965,,,Erika Andreeva,R,,RUS,21.8,216367,,,Sada Nahimana,R,,BDI,25.0,5-7 7-6(1) 6-2,3,SF,173,1,2,87,60,35,16,16,1,7,1,1,102,77,41,10,16,3,10,306,213,266,259
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,401,230870,,,Ella Seidel,R,,GER,21.2,211643,,,Kajsa Rinaldo Persson,R,,SWE,28.4,7-5 6-2,3,SF,91,0,3,55,35,21,8,10,4,9,0,2,80,60,20,13,10,9,17,100,789,262,262
2026-W-ITF-CRO-2026-006,W75 Zagreb,Clay,32,75,20260511,501,222965,,,Erika Andreeva,R,,RUS,21.8,230870,,,Ella Seidel,R,,GER,21.2,6-3 3-6 6-3,3,F,130,2,1,86,53,33,17,14,6,11,0,10,93,65,39,10,13,7,13,306,213,100,789
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,114,263995,,,Daphnee Mpetshi Perricard,U,,FRA,17.4,269704,,,Tea Kovacevic,U,,BIH,,6-4 7-5,3,R32,132,2,3,99,61,33,18,11,10,15,1,2,64,42,18,9,11,4,11,808,38,1154,12
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,115,260185,,,Liv Boulard,U,,FRA,18.3,259754,,,Stefania Bojica,U,,ROU,21.1,3-6 6-2 6-3,3,R32,129,3,4,90,55,30,22,13,15,19,0,3,82,57,30,11,13,2,8,1075,16,724,53
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,103,266467,,,Kaat Coppez,U,,BEL,21.1,264107,,,Karla Bartel,U,,GER,,7-5 6-2,3,R32,110,5,1,62,38,24,8,10,1,5,0,3,71,40,25,5,10,5,12,1272,8,1183,11
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,104,206248,,,Iva Primorac,U,,CRO,30.0,223399,,,Selina Dal,U,,GER,24.4,6-3 6-1,3,R32,87,1,5,52,33,21,11,8,2,4,0,1,59,42,15,10,8,7,13,640,70,879,30
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,112,260658,,,Anina Lanz,U,,SUI,,215971,,,Ania Hertel,R,,POL,25.5,6-2 6-4,3,R32,118,0,4,61,49,28,7,9,4,7,2,5,75,38,22,14,9,7,13,,,526,98
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,106,221062,,,Marie Mettraux,U,,SUI,26.0,259981,,,Barbora Michalkova,U,,CZE,20.0,6-2 7-5,3,R32,94,0,0,74,65,39,5,10,12,15,0,0,59,47,23,3,10,2,8,762,46,1008,20
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,113,225858,,,Sarah Iliev,U,,FRA,19.5,222558,,,Stefanie Auer,U,,AUT,,6-1 6-2,3,R32,65,0,3,54,35,21,13,8,1,2,1,4,45,26,13,4,7,7,12,753,47,,
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,116,215459,,,Emily Seibold,R,,GER,26.3,263728,,,Hajar Crinebouch,U,,FRA,,6-3 6-3,3,R32,85,2,5,61,28,16,12,9,1,6,0,6,51,32,12,3,9,1,9,461,123,,
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,105,221443,,,Mathilde Lollia,U,,FRA,25.9,215712,,,Nicole Gadient,U,,SUI,27.7,6-3 6-1,3,R32,83,1,4,57,37,25,10,8,5,7,0,2,46,37,15,2,8,4,10,508,103,1011,20
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,111,202707,,,Myrtille Georges,R,174,FRA,35.3,260433,,,Victoria Pohle,U,,GER,18.8,6-4 3-6 6-4,3,R32,134,0,3,92,72,41,5,14,8,15,1,6,95,42,26,21,15,5,13,,,991,20
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,108,220053,,,Luisa Meyer Auf Der Heide,U,,GER,24.2,206406,,,Berta Bonardi,R,,ARG,30.8,6-2 6-1,3,R32,99,1,4,50,36,28,6,8,2,3,0,4,54,37,19,4,7,2,7,737,50,635,72
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,109,260296,,,Valentina Steiner,U,,GER,19.7,220493,,,Angelina Wirges,U,,GER,23.8,6-4 7-5,3,R32,120,0,6,72,48,30,13,11,1,4,2,3,77,42,27,11,11,5,10,571,85,911,27
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,101,214930,,,Jenny Duerst,U,,SUI,27.1,221155,,,Anais Gabriel,U,,SUI,28.7,6-3 7-6(5),3,R32,108,0,0,68,62,39,1,10,5,9,1,7,92,64,35,8,11,8,14,453,126,,
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,107,270452,,,Anna Brunet Brady,U,,FRA,15.7,259797,,,Lisa Claeys,U,,BEL,23.1,6-4 6-4,3,R32,90,1,4,66,46,25,10,10,8,12,1,6,64,38,18,11,10,6,12,,,1069,16
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,110,228910,,,Tilwith Di Girolami,R,,BEL,22.5,220491,,,Merel Hoedt,U,,NED,26.7,6-4 3-6 6-4,3,R32,142,0,0,85,76,48,5,14,6,10,5,4,91,52,33,18,15,3,8,806,39,699,59
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,102,221746,,,Oceane Babel,U,,FRA,22.1,270134,,,Milena Maria Ciocan,U,,FRA,,6-4 6-7(3) 6-1,3,R32,134,0,2,99,60,35,21,15,4,9,2,2,93,61,28,16,14,6,14,731,52,,
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,204,220053,,,Luisa Meyer Auf Der Heide,U,,GER,24.2,270452,,,Anna Brunet Brady,U,,FRA,15.7,7-5 6-4,3,R16,102,1,4,63,48,27,7,11,1,6,1,4,70,46,23,7,11,3,10,737,50,,
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,208,260185,,,Liv Boulard,U,,FRA,18.3,215459,,,Emily Seibold,R,,GER,26.3,6-4 6-4,3,R16,110,1,0,73,48,24,16,10,2,6,1,7,69,40,24,8,10,6,12,1075,16,461,123
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,205,260296,,,Valentina Steiner,U,,GER,19.7,228910,,,Tilwith Di Girolami,R,,BEL,22.5,7-6(3) 6-7(3) 7-6(4),3,R16,211,0,9,146,100,56,16,18,13,22,0,2,131,104,51,14,18,6,15,571,85,806,39
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,203,221443,,,Mathilde Lollia,U,,FRA,25.9,221062,,,Marie Mettraux,U,,SUI,26.0,6-4 6-3,3,R16,98,0,4,63,45,28,8,10,5,8,0,0,60,48,24,6,9,4,9,508,103,762,46
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,207,225858,,,Sarah Iliev,U,,FRA,19.5,263995,,,Daphnee Mpetshi Perricard,U,,FRA,17.4,7-6(7) 0-0,3,R16,98,0,2,51,34,18,11,6,7,8,1,5,55,35,22,10,6,5,6,753,47,808,38
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,206,202707,,,Myrtille Georges,R,174,FRA,35.3,260658,,,Anina Lanz,U,,SUI,,6-1 6-4,3,R16,99,0,4,52,35,20,3,8,4,9,0,3,65,44,17,6,9,11,20,,,,
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,201,221746,,,Oceane Babel,U,,FRA,22.1,214930,,,Jenny Duerst,U,,SUI,27.1,6-3 6-2,3,R16,82,1,1,44,24,16,10,8,2,4,0,2,65,50,21,7,9,3,9,731,52,453,126
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,202,206248,,,Iva Primorac,U,,CRO,30.0,266467,,,Kaat Coppez,U,,BEL,21.1,6-3 6-0,3,R16,96,1,4,71,44,29,13,8,8,9,1,5,43,27,15,3,7,7,12,640,70,1272,8
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,301,206248,,,Iva Primorac,U,,CRO,30.0,221746,,,Oceane Babel,U,,FRA,22.1,6-1 6-1,3,QF,86,0,2,47,31,25,6,7,2,3,0,3,52,31,13,5,7,5,11,640,70,731,52
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,304,225858,,,Sarah Iliev,U,,FRA,19.5,260185,,,Liv Boulard,U,,FRA,18.3,6-4 7-6(2),3,QF,108,0,2,70,41,22,13,11,1,7,0,5,79,54,29,6,11,5,12,753,47,1075,16
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,303,260296,,,Valentina Steiner,U,,GER,19.7,202707,,,Myrtille Georges,R,174,FRA,35.3,6-4 6-3,3,QF,83,1,1,55,39,25,10,10,3,6,0,3,55,42,21,5,9,5,10,571,85,,
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,302,220053,,,Luisa Meyer Auf Der Heide,U,,GER,24.2,221443,,,Mathilde Lollia,U,,FRA,25.9,6-3 6-3,3,QF,82,0,4,59,43,27,9,9,6,8,0,6,46,26,15,7,9,1,6,737,50,508,103
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,402,260296,,,Valentina Steiner,U,,GER,19.7,225858,,,Sarah Iliev,U,,FRA,19.5,6-3 7-5,3,SF,102,0,7,66,41,28,11,11,0,2,2,7,73,42,24,14,10,3,7,571,85,753,47
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,401,206248,,,Iva Primorac,U,,CRO,30.0,220053,,,Luisa Meyer Auf Der Heide,U,,GER,24.2,6-1 6-0,3,SF,54,4,0,33,26,22,6,7,0,0,1,1,38,21,11,3,6,5,10,640,70,737,50
2026-W-ITF-FRA-2026-021,W15 Reichstett,Clay,32,15,20260504,501,260296,,,Valentina Steiner,U,,GER,19.7,206248,,,Iva Primorac,U,,CRO,30.0,6-3 4-6 6-0,3,F,147,1,6,92,64,38,9,12,4,10,1,11,91,56,30,7,13,6,16,571,85,640,70
2026-W-ITF-KOR-2026-003,W35 Andong,Hard,32,35,20260511,109,216324,,,Misaki Matsuda,U,,JPN,27.7,267708,,,Jeongha Oh,U,,KOR,,6-1 6-3,3,R32,96,0,2,58,38,25,9,8,5,7,1,2,79,52,24,10,8,8,14,360,174,,
