tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-1124,Antalya 125 1,Clay,32,C,20250318,297,216262,,,Clara Burel,R,176,FRA,23.9,203564,,,Chloe Paquet,R,179,FRA,30.7,6-2 6-4,3,QF,97,0,2,67,40,27,12,9,4,6,0,2,53,31,17,8,9,1,6,148,494,121,597
2025-1124,Antalya 125 1,Clay,32,C,20250318,296,223331,6,,Anca Alexia Todoni,R,,ROU,20.4,201551,3,,Arantxa Rus,L,180,NED,34.2,6-7(4) 6-4 6-2,3,QF,176,1,3,103,67,35,17,15,9,16,0,4,103,86,43,5,15,5,15,100,718,89,781
2025-1124,Antalya 125 1,Clay,32,C,20250318,295,220742,,,Leyre Romero Gormaz,L,,ESP,22.9,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,6-1 6-0,3,QF,77,0,0,35,22,16,6,6,0,1,2,4,56,39,16,3,7,7,14,157,466,151,481
2025-1124,Antalya 125 1,Clay,32,C,20250318,294,216081,,,Maja Chwalinska,L,,POL,23.4,221039,,,Elsa Jacquemot,R,,FRA,21.8,6-0 6-7(7) 7-5,3,QF,200,0,1,101,77,46,12,15,8,12,1,8,119,77,45,12,15,15,23,131,561,141,522
2025-1124,Antalya 125 1,Clay,32,C,20250318,293,203564,,,Chloe Paquet,R,179,FRA,30.7,214461,,Q,Tamara Zidansek,R,168,SLO,27.2,6-4 6-3,3,R16,109,0,5,70,52,35,4,9,6,9,0,4,67,54,29,3,10,5,11,121,597,170,415
2025-1124,Antalya 125 1,Clay,32,C,20250318,292,216262,,,Clara Burel,R,176,FRA,23.9,221985,,,Darja Semenistaja,L,,LAT,22.5,6-2 6-2,3,R16,61,1,0,44,32,23,6,8,1,3,0,3,51,45,21,2,8,6,12,148,494,159,456
2025-1124,Antalya 125 1,Clay,32,C,20250318,291,201551,3,,Arantxa Rus,L,180,NED,34.2,220435,,,Anastasia Zakharova,R,,RUS,23.1,6-1 6-2,3,R16,83,0,2,54,46,31,4,8,4,5,0,0,50,41,16,5,7,9,14,89,781,127,571
2025-1124,Antalya 125 1,Clay,32,C,20250318,290,223331,6,,Anca Alexia Todoni,R,,ROU,20.4,213544,,,Jana Fett,R,168,CRO,28.3,6-3 6-2,3,R16,94,1,4,63,42,28,11,9,5,7,0,5,52,35,17,5,8,6,11,100,718,134,535
2025-1124,Antalya 125 1,Clay,32,C,20250318,289,220742,,,Leyre Romero Gormaz,L,,ESP,22.9,230870,,,Ella Seidel,R,,GER,20.0,6-1 6-2,3,R16,76,0,2,50,38,25,6,7,6,7,0,3,48,33,13,6,8,1,7,157,466,123,595
2025-1124,Antalya 125 1,Clay,32,C,20250318,288,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,213525,4,,Jil Teichmann,L,170,SUI,27.6,6-2 6-2,3,R16,91,1,3,60,37,23,14,8,6,7,0,2,50,32,14,9,8,1,6,151,481,96,741
2025-1124,Antalya 125 1,Clay,32,C,20250318,287,216081,,,Maja Chwalinska,L,,POL,23.4,214604,5,,Maria Lourdes Carle,R,,ARG,25.1,7-6(2) 6-4,3,R16,152,0,2,75,55,28,9,11,1,7,0,7,90,76,37,6,11,9,16,131,561,97,739
2025-1124,Antalya 125 1,Clay,32,C,20250318,286,221039,,,Elsa Jacquemot,R,,FRA,21.8,220662,,,Veronika Erjavec,R,,SLO,25.2,6-1 6-4,3,R16,84,0,1,62,43,29,9,9,8,10,0,1,47,41,20,1,8,0,5,141,522,154,479
2025-1124,Antalya 125 1,Clay,32,C,20250318,285,203564,,,Chloe Paquet,R,179,FRA,30.7,215306,1,,Emiliana Arango,R,,COL,24.3,3-6 7-5 6-2,3,R32,176,2,4,110,66,37,19,14,16,22,2,5,96,72,36,9,15,3,11,121,597,79,874
2025-1124,Antalya 125 1,Clay,32,C,20250318,284,214461,,Q,Tamara Zidansek,R,168,SLO,27.2,223333,,Q,Noma Noha Akugue,L,170,GER,21.2,2-6 6-3 6-4,3,R32,135,1,4,100,63,33,18,14,10,16,0,4,82,60,36,7,13,3,9,170,415,224,318
2025-1124,Antalya 125 1,Clay,32,C,20250318,283,221985,,,Darja Semenistaja,L,,LAT,22.5,239389,,Q,Elena Pridankina,R,,RUS,19.5,6-7(3) 6-4 6-2,3,R32,179,1,3,126,82,47,19,15,10,17,2,9,104,66,31,15,15,6,16,159,456,180,388
2025-1124,Antalya 125 1,Clay,32,C,20250318,282,216262,,,Clara Burel,R,176,FRA,23.9,203463,7,,Nuria Parrizas Diaz,R,167,ESP,33.6,6-1 2-6 6-3,3,R32,108,1,7,92,60,36,12,12,9,14,0,3,69,45,21,9,12,4,11,148,494,113,656
2025-1124,Antalya 125 1,Clay,32,C,20250318,281,201551,3,,Arantxa Rus,L,180,NED,34.2,213767,,WC,Ayla Aksu,R,170,USA,28.6,4-6 6-0 6-3,3,R32,122,3,7,95,71,43,11,13,8,12,1,5,69,39,24,8,12,3,10,89,781,318,208
2025-1124,Antalya 125 1,Clay,32,C,20250318,280,220435,,,Anastasia Zakharova,R,,RUS,23.1,261964,,WC,Ada Kumru,U,,TUR,,6-1 6-4,3,R32,86,2,2,75,57,36,10,9,6,7,0,3,48,25,16,9,8,4,8,127,571,1390,3
2025-1124,Antalya 125 1,Clay,32,C,20250318,279,213544,,,Jana Fett,R,168,CRO,28.3,221191,,Q,Margaux Rouvroy,R,,FRA,23.9,2-6 6-1 6-3,3,R32,107,0,6,74,48,26,10,12,7,13,0,7,71,52,23,7,12,7,15,134,535,243,299
2025-1124,Antalya 125 1,Clay,32,C,20250318,278,223331,6,,Anca Alexia Todoni,R,,ROU,20.4,215910,,,Panna Udvardy,R,170,HUN,26.4,4-6 6-4 6-2,3,R32,135,3,4,86,62,40,15,14,5,8,3,2,80,52,31,13,14,2,7,100,718,143,519
2025-1124,Antalya 125 1,Clay,32,C,20250318,277,220742,,,Leyre Romero Gormaz,L,,ESP,22.9,221096,8,,Sijia Wei,R,,CHN,21.2,6-4 6-4,3,R32,99,0,6,65,42,23,10,10,5,10,2,8,78,49,26,8,10,10,17,157,466,117,639
2025-1124,Antalya 125 1,Clay,32,C,20250318,276,230870,,,Ella Seidel,R,,GER,20.0,221407,,,Oksana Selekhmeteva,L,,RUS,22.1,7-5 6-0,3,R32,80,1,0,44,30,20,10,9,1,3,3,5,61,40,19,8,9,3,9,123,595,152,480
2025-1124,Antalya 125 1,Clay,32,C,20250318,275,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,266403,,WC,Deniz Dilek,U,,TUR,,6-3 6-0,3,R32,72,1,3,35,20,14,10,7,0,2,0,5,66,45,21,4,8,7,14,151,481,1131,11
2025-1124,Antalya 125 1,Clay,32,C,20250318,274,213525,4,,Jil Teichmann,L,170,SUI,27.6,220699,,,Julia Riera,R,,ARG,22.8,6-2 4-6 7-5,3,R32,129,1,3,78,47,29,19,15,3,7,5,1,85,52,33,15,15,3,9,96,741,149,490
2025-1124,Antalya 125 1,Clay,32,C,20250318,273,214604,5,,Maria Lourdes Carle,R,,ARG,25.1,239383,,,Sara Bejlek,L,,CZE,19.1,6-2 6-1,3,R32,80,0,2,55,38,24,6,7,5,7,0,1,48,37,11,4,8,1,8,97,739,144,504
2025-1124,Antalya 125 1,Clay,32,C,20250318,272,216081,,,Maja Chwalinska,L,,POL,23.4,201610,,,Zarina Diyas,R,172,KAZ,31.4,6-3 6-1,3,R32,79,0,2,52,39,24,6,8,2,4,0,0,55,38,16,6,8,7,13,131,561,325,203
2025-1124,Antalya 125 1,Clay,32,C,20250318,271,221039,,,Elsa Jacquemot,R,,FRA,21.8,201666,,WC,Cagla Buyukakcay,R,172,TUR,35.4,6-2 6-1,3,R32,92,2,3,37,21,18,8,7,0,1,0,3,64,47,20,6,8,5,11,141,522,331,198
2025-1124,Antalya 125 1,Clay,32,C,20250318,270,220662,,,Veronika Erjavec,R,,SLO,25.2,220348,2,,Diane Parry,R,170,FRA,22.5,7-5 6-4,3,R32,100,2,3,67,42,27,15,11,2,5,0,7,68,40,24,11,11,6,11,154,479,109,672
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,300,211713,1,,Jaqueline Cristian,R,180,ROU,26.8,222258,,WC,Linda Fruhvirtova,R,,CZE,19.8,7-5 6-4,3,F,132,2,3,87,55,31,13,11,11,16,2,9,80,43,22,16,11,8,15,72,926,215,331
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,299,211713,1,,Jaqueline Cristian,R,180,ROU,26.8,214119,,,Rebeka Masarova,R,186,ESP,25.6,2-6 6-3 7-6(5),3,SF,152,1,3,105,76,55,10,15,2,5,9,2,95,58,39,22,14,6,8,72,926,168,420
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,298,222258,,WC,Linda Fruhvirtova,R,,CZE,19.8,201586,,,Heather Watson,R,170,GBR,32.8,6-2 6-4,3,SF,93,9,3,65,43,25,11,9,5,8,1,3,67,33,19,11,9,8,14,215,331,206,341
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,297,211713,1,,Jaqueline Cristian,R,180,ROU,26.8,213583,5,,Tatjana Maria,R,172,GER,37.6,6-1 6-1,3,QF,60,2,2,41,24,18,12,7,2,2,0,1,42,20,8,9,7,3,8,72,926,86,806
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,296,214119,,,Rebeka Masarova,R,186,ESP,25.6,213666,,WC,Maddison Inglis,R,171,AUS,27.1,6-1 2-6 6-2,3,QF,95,13,8,73,48,36,11,12,4,6,3,4,63,33,24,13,11,2,6,168,420,128,568
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,295,201586,,,Heather Watson,R,170,GBR,32.8,222233,,,Marina Stakusic,R,,CAN,20.3,6-3 6-1,3,QF,76,0,1,48,28,22,8,8,3,5,1,3,52,32,15,6,8,5,11,206,341,126,576
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,294,222258,,WC,Linda Fruhvirtova,R,,CZE,19.8,233741,2,,Maya Joint,R,,AUS,18.9,6-7(5) 6-4 6-4,3,QF,148,2,4,95,50,33,19,16,2,8,1,9,107,74,40,14,16,8,16,215,331,80,853
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,293,211713,1,,Jaqueline Cristian,R,180,ROU,26.8,214262,,,Ena Shibahara,R,170,JPN,27.1,3-6 6-4 6-3,3,R16,136,1,2,101,63,42,18,14,10,13,3,4,68,37,29,17,14,4,8,72,926,138,528
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,292,213583,5,,Tatjana Maria,R,172,GER,37.6,214839,,,Jodie Burrage,R,,GBR,25.8,2-6 6-3 6-2,3,R16,113,5,2,78,43,30,17,13,1,4,6,4,83,52,32,14,12,3,7,86,806,178,397
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,291,214119,,,Rebeka Masarova,R,186,ESP,25.6,211095,4,,Bernarda Pera,L,175,USA,30.3,5-7 6-3 6-4,3,R16,135,13,11,100,55,39,17,16,7,13,4,5,102,56,37,17,15,5,12,168,420,84,812
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,290,213666,,WC,Maddison Inglis,R,171,AUS,27.1,222965,7,,Erika Andreeva,R,,RUS,20.7,6-4 6-2,3,R16,106,4,5,57,32,28,12,9,2,2,4,5,82,46,27,18,9,9,12,128,568,95,742
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,289,201586,,,Heather Watson,R,170,GBR,32.8,204427,6,,Sara Sorribes Tormo,R,176,ESP,28.4,3-6 6-4 6-2,3,R16,161,2,3,100,59,32,19,14,8,14,0,5,76,51,30,8,13,4,11,206,341,87,794
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,288,222233,,,Marina Stakusic,R,,CAN,20.3,220714,3,,Elisabetta Cocciaretto,R,,ITA,24.1,W/O,3,R16,0,,,,,,,,,,,,,,,,,,,126,576,82,838
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,287,222258,,WC,Linda Fruhvirtova,R,,CZE,19.8,201611,,,Daria Saville,R,166,AUS,31.0,4-6 6-3 6-4,3,R16,165,2,4,103,62,38,19,15,13,19,0,6,104,61,39,15,14,5,12,215,331,105,696
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,286,233741,2,,Maya Joint,R,,AUS,18.9,211880,,Q,Priscilla Hon,R,171,AUS,26.8,6-4 6-1,3,R16,69,0,3,56,36,24,8,8,4,6,0,4,54,32,16,8,9,1,7,80,853,142,519
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,285,211713,1,,Jaqueline Cristian,R,180,ROU,26.8,211279,,,Harriet Dart,R,175,GBR,28.6,6-3 6-2,3,R32,84,2,3,57,36,28,7,9,1,3,0,6,52,28,14,10,8,1,6,72,926,110,669
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,284,214262,,,Ena Shibahara,R,170,JPN,27.1,213949,,,Hanna Chang,R,,USA,27.0,6-0 6-3,3,R32,61,5,1,44,27,21,13,8,2,2,1,2,40,22,12,7,7,2,6,138,528,187,373
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,283,214839,,,Jodie Burrage,R,,GBR,25.8,201606,,,Rebecca Marino,R,183,CAN,34.2,6-4 7-6(4),3,R32,83,4,3,68,44,37,11,11,2,3,12,5,64,38,31,12,11,0,2,178,397,107,688
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,282,213583,5,,Tatjana Maria,R,172,GER,37.6,214593,,,Lucrezia Stefanini,R,,ITA,26.8,6-2 6-2,3,R32,77,2,4,60,31,23,14,8,3,4,0,6,49,29,16,8,8,3,8,86,806,146,498
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,281,211095,4,,Bernarda Pera,L,175,USA,30.3,214782,,WC,Fernanda Contreras Gomez,R,,MEX,27.4,6-1 6-4,3,R32,77,2,6,56,28,19,13,8,3,5,0,3,65,39,18,10,9,4,10,84,812,,
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,280,214119,,,Rebeka Masarova,R,186,ESP,25.6,201478,,,Varvara Lepchenko,L,180,USA,38.8,6-3 6-4,3,R32,75,2,4,57,36,26,11,10,2,3,1,0,50,39,24,5,9,1,4,168,420,120,599
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,279,213666,,WC,Maddison Inglis,R,171,AUS,27.1,215431,,,Emily Appleton,R,,GBR,25.5,6-1 6-2,3,R32,58,1,1,37,23,16,10,7,1,2,1,7,47,24,14,4,8,2,8,128,568,360,169
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,278,222965,7,,Erika Andreeva,R,,RUS,20.7,259854,,Q,Claudia Sofia Martinez Solis,U,,MEX,21.0,6-1 6-1,3,R32,61,4,3,48,30,27,4,7,3,4,1,8,41,24,9,4,7,4,10,95,742,1289,6
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,277,204427,6,,Sara Sorribes Tormo,R,176,ESP,28.4,202611,,Q,Oksana Kalashnikova,L,184,GEO,34.5,6-3 6-1,3,R32,67,0,4,52,38,26,5,8,2,4,0,6,41,24,11,3,8,3,9,87,794,,
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,276,201586,,,Heather Watson,R,170,GBR,32.8,215992,,,Whitney Osuigwe,R,168,USA,22.9,6-0 6-3,3,R32,81,1,6,54,24,20,15,8,2,3,0,1,50,35,13,8,7,8,13,206,341,217,330
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,275,222233,,,Marina Stakusic,R,,CAN,20.3,211951,,WC,Ana Konjuh,R,174,CRO,27.2,6-3 7-5,3,R32,79,1,0,56,38,27,14,11,0,1,5,4,65,38,27,12,10,0,3,126,576,520,94
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,274,220714,3,,Elisabetta Cocciaretto,R,,ITA,24.1,201539,,Q,Christina Mchale,R,170,USA,32.8,6-3 6-3,3,R32,82,0,3,53,37,23,6,9,2,5,0,5,55,38,17,6,9,2,8,82,838,1100,12
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,273,222258,,WC,Linda Fruhvirtova,R,,CZE,19.8,221024,8,,Hailey Baptiste,R,,USA,23.3,W/O,3,R32,,,,,,,,,,,,,,,,,,,,215,331,98,736
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,272,201611,,,Daria Saville,R,166,AUS,31.0,216265,,,Olivia Gadecki,R,,AUS,22.9,4-6 6-4 6-1,3,R32,144,4,9,81,47,32,12,13,2,7,3,12,94,52,29,16,14,5,13,105,696,99,732
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,271,211880,,Q,Priscilla Hon,R,171,AUS,26.8,216566,,,Mananchaya Sawangkaew,R,,THA,22.7,6-3 5-7 6-3,3,R32,136,3,8,98,57,30,21,15,7,13,5,15,102,60,39,12,15,7,15,142,519,111,666
2025-1108,Puerto Vallarta 125,Hard,32,C,20250324,270,233741,2,,Maya Joint,R,,AUS,18.9,203475,,,Carol Zhao,R,165,CAN,29.7,6-3 3-6 6-4,3,R32,129,0,6,82,44,28,20,14,3,8,0,6,106,71,36,19,14,10,16,80,853,258,273
2025-1107,Antalya 125 2,Clay,32,C,20250325,300,215337,1,,Olga Danilovic,L,,SRB,24.1,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,6-2 6-3,3,F,94,2,1,55,39,25,12,8,4,5,0,6,66,45,22,9,9,3,8,41,1313,151,481
2025-1107,Antalya 125 2,Clay,32,C,20250325,299,215337,1,,Olga Danilovic,L,,SRB,24.1,221407,,,Oksana Selekhmeteva,L,,RUS,22.1,6-0 6-2,3,SF,65,0,2,42,28,19,8,7,1,2,1,2,42,32,12,2,7,2,8,41,1313,152,480
2025-1107,Antalya 125 2,Clay,32,C,20250325,298,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,220662,,,Veronika Erjavec,R,,SLO,25.2,6-4 6-3,3,SF,84,0,2,57,37,20,10,10,0,4,0,0,51,44,17,4,9,3,9,151,481,154,479
2025-1107,Antalya 125 2,Clay,32,C,20250325,297,215337,1,,Olga Danilovic,L,,SRB,24.1,215899,,,Simona Waltert,R,,SUI,24.2,6-2 6-2,3,QF,80,1,2,51,38,23,6,8,3,5,0,2,57,39,17,6,8,6,12,41,1313,155,471
2025-1107,Antalya 125 2,Clay,32,C,20250325,296,221407,,,Oksana Selekhmeteva,L,,RUS,22.1,214461,,LL,Tamara Zidansek,R,168,SLO,27.2,7-5 6-3,3,QF,110,1,5,78,49,32,13,11,7,10,1,2,71,41,25,11,10,3,8,152,480,170,415
2025-1107,Antalya 125 2,Clay,32,C,20250325,295,220662,,,Veronika Erjavec,R,,SLO,25.2,214604,5,,Maria Lourdes Carle,R,,ARG,25.1,1-6 7-6(8) 6-2,3,QF,172,0,1,103,60,39,22,13,15,19,2,2,115,91,52,13,14,7,11,154,479,97,739
2025-1107,Antalya 125 2,Clay,32,C,20250325,294,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,222601,2,,Jessica Bouzas Maneiro,R,,ESP,22.4,6-4 7-5,3,QF,101,0,4,68,50,34,6,11,5,9,0,4,71,47,24,11,11,8,14,151,481,58,1033
2025-1107,Antalya 125 2,Clay,32,C,20250325,293,215337,1,,Olga Danilovic,L,,SRB,24.1,213544,,,Jana Fett,R,168,CRO,28.3,6-0 0-0 RET,3,R16,29,0,0,14,10,8,4,3,0,0,0,2,22,16,6,1,3,1,4,41,1313,134,535
2025-1107,Antalya 125 2,Clay,32,C,20250325,292,215899,,,Simona Waltert,R,,SUI,24.2,239383,,,Sara Bejlek,L,,CZE,19.1,4-6 2-0 RET,3,R16,59,0,1,40,27,15,6,6,4,7,0,2,34,17,11,5,7,0,3,155,471,144,504
2025-1107,Antalya 125 2,Clay,32,C,20250325,291,221407,,,Oksana Selekhmeteva,L,,RUS,22.1,215872,3,,Kamilla Rakhimova,R,,UZB,23.5,6-3 3-6 6-0,3,R16,143,4,4,85,54,33,16,12,4,7,0,0,84,50,28,13,12,10,16,152,480,77,902
2025-1107,Antalya 125 2,Clay,32,C,20250325,290,214461,,LL,Tamara Zidansek,R,168,SLO,27.2,213646,,,Dalma Galfi,R,178,HUN,26.6,6-4 6-4,3,R16,104,0,5,66,40,27,10,10,2,5,3,3,58,34,17,15,10,4,9,170,415,161,449
2025-1107,Antalya 125 2,Clay,32,C,20250325,289,214604,5,,Maria Lourdes Carle,R,,ARG,25.1,202536,,,Ana Bogdan,R,171,ROU,32.3,6-2 6-3,3,R16,115,0,2,68,54,27,9,9,10,13,0,1,68,49,23,5,8,5,11,97,739,160,455
2025-1107,Antalya 125 2,Clay,32,C,20250325,288,220662,,,Veronika Erjavec,R,,SLO,25.2,214386,,,Xinyu Gao,R,,CHN,27.3,7-5 7-6(5),3,R16,131,0,1,89,73,43,8,12,10,14,1,0,73,47,24,15,12,7,12,154,479,133,544
2025-1107,Antalya 125 2,Clay,32,C,20250325,287,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,221257,,Q,Sinja Kraus,R,,AUT,22.9,6-0 0-6 7-6(4),3,R16,127,4,7,77,54,31,10,12,2,7,4,2,87,53,27,18,12,3,8,151,481,163,436
2025-1107,Antalya 125 2,Clay,32,C,20250325,286,222601,2,,Jessica Bouzas Maneiro,R,,ESP,22.4,239389,,Q,Elena Pridankina,R,,RUS,19.5,2-6 6-4 6-3,3,R16,128,0,5,91,64,30,11,14,10,19,0,5,77,51,21,9,13,2,11,58,1033,180,388
2025-1107,Antalya 125 2,Clay,32,C,20250325,285,215337,1,,Olga Danilovic,L,,SRB,24.1,263853,,WC,Adelina Lachinova,U,,LAT,17.1,6-1 6-3,3,R32,67,1,1,44,34,24,7,8,1,2,0,0,49,26,13,8,8,1,6,41,1313,983,20
2025-1107,Antalya 125 2,Clay,32,C,20250325,284,213544,,,Jana Fett,R,168,CRO,28.3,260167,,WC,Anastasiia Gureva,U,,RUS,20.0,6-1 6-1,3,R32,64,2,4,47,27,19,11,7,1,2,0,5,49,30,14,5,7,3,9,134,535,615,64
2025-1107,Antalya 125 2,Clay,32,C,20250325,283,215899,,,Simona Waltert,R,,SUI,24.2,236955,,Q,Tatiana Prozorova,U,,RUS,21.4,6-3 6-1,3,R32,89,0,6,41,22,16,10,8,0,2,1,6,73,39,20,12,8,13,19,155,471,171,412
2025-1107,Antalya 125 2,Clay,32,C,20250325,282,239383,,,Sara Bejlek,L,,CZE,19.1,201549,7,,Petra Martic,R,181,CRO,34.1,6-3 6-2,3,R32,85,1,2,66,49,30,9,9,5,7,2,3,61,39,21,8,8,7,12,144,504,112,656
2025-1107,Antalya 125 2,Clay,32,C,20250325,281,215872,3,,Kamilla Rakhimova,R,,UZB,23.5,216081,,,Maja Chwalinska,L,,POL,23.4,7-5 6-4,3,R32,133,1,3,76,52,34,13,11,5,7,1,1,82,57,32,14,11,8,12,77,902,131,561
2025-1107,Antalya 125 2,Clay,32,C,20250325,280,221407,,,Oksana Selekhmeteva,L,,RUS,22.1,223333,,Q,Noma Noha Akugue,L,170,GER,21.3,6-4 7-5,3,R32,107,0,3,74,49,29,13,11,6,10,0,8,81,59,33,7,11,7,13,152,480,224,318
2025-1107,Antalya 125 2,Clay,32,C,20250325,279,213646,,,Dalma Galfi,R,178,HUN,26.6,221039,,,Elsa Jacquemot,R,,FRA,21.8,6-0 7-5,3,R32,80,6,3,47,32,26,5,9,0,2,0,4,49,24,11,10,9,1,7,161,449,141,522
2025-1107,Antalya 125 2,Clay,32,C,20250325,278,214461,,LL,Tamara Zidansek,R,168,SLO,27.2,221985,,,Darja Semenistaja,L,,LAT,22.5,7-6(2) 6-2,3,R32,97,0,4,65,45,32,9,10,1,3,1,2,63,43,24,10,10,2,6,170,415,159,456
2025-1107,Antalya 125 2,Clay,32,C,20250325,277,214604,5,,Maria Lourdes Carle,R,,ARG,25.1,220742,,,Leyre Romero Gormaz,L,,ESP,22.9,2-6 6-4 7-5,3,R32,175,1,2,93,64,35,14,15,7,14,1,1,109,79,44,10,15,7,14,97,739,157,466
2025-1107,Antalya 125 2,Clay,32,C,20250325,276,202536,,,Ana Bogdan,R,171,ROU,32.3,213998,,WC,Ipek Oz,U,,TUR,25.7,5-7 6-3 6-4,3,R32,194,4,0,125,83,47,22,16,10,15,0,0,102,76,43,14,15,7,13,160,455,251,282
2025-1107,Antalya 125 2,Clay,32,C,20250325,275,214386,,,Xinyu Gao,R,,CHN,27.3,232447,,,Celine Naef,R,,SUI,19.7,6-0 6-1,3,R32,55,1,1,31,25,19,5,6,0,0,2,3,44,23,11,5,7,1,7,133,544,169,419
2025-1107,Antalya 125 2,Clay,32,C,20250325,274,220662,,,Veronika Erjavec,R,,SLO,25.2,213525,4,,Jil Teichmann,L,170,SUI,27.6,6-2 6-4,3,R32,98,1,1,67,44,28,12,9,8,10,1,3,65,40,17,15,9,8,13,154,479,96,741
2025-1107,Antalya 125 2,Clay,32,C,20250325,273,221257,,Q,Sinja Kraus,R,,AUT,22.9,221096,8,,Sijia Wei,R,,CHN,21.3,4-1 RET,3,R32,25,0,0,17,10,8,4,3,3,3,0,2,20,13,8,1,3,1,3,163,436,117,639
2025-1107,Antalya 125 2,Clay,32,C,20250325,272,223286,,,Victoria Jimenez Kasintseva,L,,AND,19.6,201666,,WC,Cagla Buyukakcay,R,172,TUR,35.4,6-3 6-3,3,R32,94,0,3,67,52,32,8,9,5,7,0,1,52,41,19,6,9,0,5,151,481,331,198
2025-1107,Antalya 125 2,Clay,32,C,20250325,271,239389,,Q,Elena Pridankina,R,,RUS,19.5,230870,,,Ella Seidel,R,,GER,20.1,2-6 6-1 6-4,3,R32,114,3,5,78,44,31,16,13,4,8,3,5,79,42,28,16,12,7,12,180,388,123,595
2025-1107,Antalya 125 2,Clay,32,C,20250325,270,222601,2,,Jessica Bouzas Maneiro,R,,ESP,22.4,215910,,,Panna Udvardy,R,170,HUN,26.4,6-3 3-6 6-4,3,R32,160,1,9,95,56,34,16,14,4,10,1,4,131,68,37,28,14,12,19,58,1033,143,519
2025-2086,La Bisbal d'Emporda 125,Clay,32,C,20250331,300,221985,,,Darja Semenistaja,L,,LAT,22.5,213646,,,Dalma Galfi,R,178,HUN,26.6,5-7 6-0 6-4,3,F,121,1,2,89,62,42,14,14,6,9,7,10,83,51,37,9,14,3,9,165,445,159,466
2025-2086,La Bisbal d'Emporda 125,Clay,32,C,20250331,299,213646,,,Dalma Galfi,R,178,HUN,26.6,215910,8,,Panna Udvardy,R,170,HUN,26.5,6-0 7-5,3,SF,80,4,5,58,30,23,14,9,3,4,0,2,62,33,14,14,9,5,10,159,466,146,519
2025-2086,La Bisbal d'Emporda 125,Clay,32,C,20250331,298,221985,,,Darja Semenistaja,L,,LAT,22.5,211901,,WC,Aliona Bolsova,R,172,ESP,27.3,5-7 6-4 6-3,3,SF,161,1,1,87,51,27,18,15,5,13,1,1,116,94,45,8,16,13,23,165,445,535,88
2025-2086,La Bisbal d'Emporda 125,Clay,32,C,20250331,297,215910,8,,Panna Udvardy,R,170,HUN,26.5,220332,1,,Eva Lys,R,165,GER,23.2,6-4 2-6 6-3,3,QF,115,5,2,87,47,29,18,14,6,11,0,2,97,61,35,16,13,11,16,146,519,70,922
